,trackId,frame,xCenter,yCenter
108302,237,15240,154.30282,-49.2799
108303,238,15240,86.25041,-95.23859
108683,4,15270,172.10544,-38.54658
108684,5,15270,176.66281999999998,-36.86264
108685,138,15270,123.86801000000001,-80.99108000000001
108686,221,15270,145.889,-17.662029999999998
108687,228,15270,94.51297,-76.23535
108688,231,15270,128.43408,-50.45055
108689,232,15270,144.99598999999998,-58.43851
108690,233,15270,135.39146000000002,-63.78859
108691,234,15270,65.18932,-96.91843
108692,235,15270,130.29841000000002,-43.73328
108693,236,15270,128.29275,-73.74564000000001
108694,237,15270,137.89598,-56.13476
108695,238,15270,102.67039,-86.50742
108696,239,15270,137.99216,-76.94832
109057,4,15300,172.10544,-38.54658
109058,5,15300,176.66281999999998,-36.86264
109059,138,15300,123.86403,-80.99091999999999
109060,228,15300,80.94678,-85.98437
109061,231,15300,128.04234,-51.567809999999994
109062,232,15300,145.33479,-58.22975
109063,233,15300,137.02631,-62.84223000000001
109064,235,15300,130.14811,-44.72348
109065,236,15300,144.95449,-65.79205999999999
109066,237,15300,121.69622,-63.42615
109067,238,15300,118.95448,-78.29099000000001
109068,239,15300,131.17016,-80.8196
109069,240,15300,175.41128999999998,-42.18723
109458,4,15330,172.10544,-38.54658
109459,5,15330,176.66281999999998,-36.86264
109460,138,15330,123.87606000000001,-80.98603
109461,228,15330,66.39993,-96.11785
109462,231,15330,127.74938999999999,-52.293490000000006
109463,232,15330,145.35508000000002,-58.207980000000006
109464,233,15330,137.37436,-62.615140000000004
109465,235,15330,129.8788,-46.25543
109466,236,15330,161.81587,-58.715109999999996
109467,237,15330,105.81273999999999,-71.08539
109468,238,15330,135.05261000000002,-70.48951
109469,239,15330,124.00241000000001,-84.27681
109470,240,15330,157.21194,-49.28784
109471,241,15330,71.86519,-103.78986
109867,4,15360,172.10544,-38.54658
109868,5,15360,176.66281999999998,-36.86264
109869,138,15360,123.88076000000001,-80.97699
109870,231,15360,127.60671,-52.60868000000001
109871,232,15360,145.42058,-58.17332
109872,233,15360,137.38286000000002,-62.60633000000001
109873,235,15360,129.69183999999998,-47.18997
109874,237,15360,90.69279,-79.30045
109875,238,15360,150.89678,-63.147819999999996
109876,239,15360,116.80575,-87.68678
109877,240,15360,138.43078,-57.41381
109878,241,15360,89.20693,-93.66701
109879,242,15360,167.86965,-44.438309999999994
110258,4,15390,172.10544,-38.54658
110259,5,15390,176.66281999999998,-36.86264
110260,138,15390,123.88106,-80.97678
110261,231,15390,127.6178,-52.6276
110262,232,15390,145.89418,-57.91426
110263,233,15390,137.3571,-62.628640000000004
110264,235,15390,129.66866000000002,-47.32183
110265,237,15390,76.31056,-87.98538
110266,238,15390,166.51101,-56.37911
110267,239,15390,109.82722,-91.37314
110268,240,15390,119.21078999999999,-66.37638000000001
110269,241,15390,106.81396000000001,-84.22447
110270,242,15390,150.91227,-51.395540000000004
110271,243,15390,175.73317,-41.06129
110663,4,15420,172.10544,-38.54658
110664,5,15420,176.66281999999998,-36.86264
110665,138,15420,123.86595,-80.98076
110666,231,15420,127.6065,-52.625609999999995
110667,232,15420,147.22832,-57.13103
110668,233,15420,137.94041,-62.28901
110669,235,15420,129.65715,-47.3136
110670,237,15420,61.56466999999999,-97.03818000000001
110671,239,15420,102.7806,-95.04651
110672,240,15420,99.566,-76.00544000000001
110673,241,15420,124.60604,-75.35304000000001
110674,242,15420,132.99111000000002,-59.04119
110675,243,15420,156.91748,-48.36383
111029,4,15450,172.10544,-38.54658
111030,5,15450,176.66281999999998,-36.86264
111031,138,15450,123.87773,-80.9734
111032,231,15450,127.59651000000001,-52.67748
111033,232,15450,149.94217,-54.6423
111034,233,15450,140.20273,-60.70366
111035,235,15450,129.66279,-47.31992
111036,239,15450,95.7236,-98.6833
111037,240,15450,79.35514,-86.34288000000001
111038,241,15450,142.49081999999999,-66.98306
111039,242,15450,113.80755,-67.03828
111040,243,15450,137.86872,-56.0248
111392,4,15480,172.10544,-38.54658
111393,5,15480,176.66281999999998,-36.86264
111394,138,15480,123.88683,-80.97113
111395,231,15480,127.32168,-53.339240000000004
111396,232,15480,151.81398000000002,-48.72045
111397,233,15480,142.95801,-57.57436
111398,235,15480,129.66377,-47.32128
111399,239,15480,88.42031,-102.22454
111400,240,15480,58.75374,-97.33073
111401,241,15480,160.4264,-59.01135
111402,242,15480,93.98614,-75.85169
111403,243,15480,119.22989,-63.746790000000004
111404,244,15480,65.79228,-103.95403
111739,4,15510,172.10544,-38.54658
111740,5,15510,176.66281999999998,-36.86264
111741,138,15510,123.88543,-80.97168
111742,231,15510,125.91195,-55.916430000000005
111743,232,15510,150.88832,-41.41046
111744,233,15510,145.42021,-52.40167
111745,235,15510,129.53049,-47.91339
111746,239,15510,81.34313,-105.49909
111747,242,15510,74.68767,-85.57856
111748,243,15510,101.17436,-71.76952
111749,244,15510,86.14794,-91.73313
112067,4,15540,172.10544,-38.54658
112068,5,15540,176.66281999999998,-36.86264
112069,138,15540,123.8834,-80.9767
112070,231,15540,121.68749,-60.47166
112071,232,15540,148.59015,-32.15567
112072,233,15540,146.94114,-45.034909999999996
112073,235,15540,129.09702,-49.72041
112074,239,15540,73.78520999999999,-108.90026999999999
112075,243,15540,83.5729,-80.46185
112076,244,15540,104.17496,-81.9014
112416,4,15570,172.10544,-38.54658
112417,5,15570,176.66281999999998,-36.86264
112418,138,15570,123.89611000000001,-80.9743
112419,231,15570,113.79103,-64.93073000000001
112420,232,15570,146.57328,-20.2523
112421,233,15570,147.13742,-36.60337
112422,235,15570,128.61871000000002,-51.453559999999996
112423,243,15570,66.18698,-89.9334
112424,244,15570,119.11483999999999,-74.09469
112425,245,15570,76.35278000000001,-97.15187
112426,246,15570,161.18759,-47.257220000000004
112712,4,15600,172.10544,-38.54658
112713,5,15600,176.66281999999998,-36.86264
112714,138,15600,123.87701000000001,-80.9681
112715,231,15600,105.11211000000002,-69.41888
112716,233,15600,144.65976,-29.06202
112717,235,15600,127.98763999999998,-53.34705
112718,244,15600,130.54368,-67.71687
112719,245,15600,91.69962,-88.72229
112720,246,15600,142.53208,-55.22371999999999
112982,4,15630,172.10544,-38.54658
112983,5,15630,176.66281999999998,-36.86264
112984,138,15630,123.87493,-80.97865999999999
112985,231,15630,95.34137,-74.49434000000001
112986,233,15630,138.55141,-26.702379999999998
112987,235,15630,126.66977,-56.096869999999996
112988,244,15630,138.69842,-59.749069999999996
112989,245,15630,105.11492,-81.62550999999999
112990,246,15630,123.80666000000001,-63.8293
113252,4,15660,172.10544,-38.54658
113253,5,15660,176.66281999999998,-36.86264
113254,138,15660,123.88252,-80.97721999999999
113255,231,15660,83.82271,-80.45881
113256,233,15660,133.18583999999998,-30.90343
113257,235,15660,123.13695,-60.62185
113258,244,15660,143.11688,-47.221779999999995
113259,245,15660,116.57064,-75.62948
113260,246,15660,105.08538999999999,-73.20868
113522,4,15690,172.10544,-38.54658
113523,5,15690,176.66281999999998,-36.86264
113524,138,15690,123.89312,-80.99826999999999
113525,231,15690,70.53992,-87.8216
113526,233,15690,131.09488000000002,-38.78838
113527,235,15690,117.81533999999999,-65.18330999999999
113528,244,15690,144.84205,-31.481540000000003
113529,245,15690,125.50153,-70.5259
113530,246,15690,86.55471,-83.78656
113531,247,15690,175.40115,-32.74357
113864,4,15720,172.10544,-38.54658
113865,5,15720,176.66281999999998,-36.86264
113866,138,15720,123.89268999999999,-81.00231
113867,233,15720,129.64728,-45.9939
113868,235,15720,110.3314,-70.05403000000001
113869,245,15720,131.78243,-66.38342
113870,246,15720,68.14782,-95.18673000000001
113871,247,15720,173.33899,-33.55579
113872,248,15720,160.14026,-47.8221
113873,249,15720,74.34853000000001,-98.11468
114158,4,15750,172.10544,-38.54658
114159,5,15750,176.66281999999998,-36.86264
114160,138,15750,123.89543,-80.98631
114161,233,15750,128.35687,-50.65115
114162,235,15750,100.99788000000001,-75.85376
114163,245,15750,135.60606,-63.93055
114164,247,15750,171.4065,-34.4108
114165,248,15750,141.84618999999998,-55.575019999999995
114166,249,15750,89.35964,-89.89105
114167,250,15750,174.68438,-43.00582
114458,4,15780,172.10544,-38.54658
114459,5,15780,176.66281999999998,-36.86264
114460,138,15780,123.88246000000001,-80.9634
114461,233,15780,127.57959,-52.8816
114462,235,15780,90.40253,-82.76458000000001
114463,245,15780,137.49049,-62.77111
114464,247,15780,169.50609,-35.09344
114465,248,15780,122.62867,-63.70628000000001
114466,249,15780,103.53433000000001,-82.40085
114467,250,15780,157.89215,-49.237629999999996
114758,4,15810,172.10544,-38.54658
114759,5,15810,176.66281999999998,-36.86264
114760,138,15810,123.88631000000001,-80.9678
114761,233,15810,127.15132,-54.01088000000001
114762,235,15810,79.43521,-89.8429
114763,245,15810,139.59698,-61.38066
114764,247,15810,167.50687,-35.67588
114765,248,15810,103.72823000000001,-71.95997
114766,249,15810,115.43638,-76.24391
114767,250,15810,141.18656000000001,-55.84157
115058,4,15840,172.10544,-38.54658
115059,5,15840,176.66281999999998,-36.86264
115060,138,15840,123.87763000000001,-80.93597
115061,233,15840,125.99251000000001,-56.5103
115062,235,15840,67.97878,-96.9933
115063,245,15840,142.62896999999998,-57.716480000000004
115064,247,15840,165.52628,-36.216770000000004
115065,248,15840,85.3889,-80.74221999999999
115066,249,15840,124.42425,-71.41086999999999
115067,250,15840,124.4748,-62.76
115347,4,15870,172.10544,-38.54658
115348,5,15870,176.66281999999998,-36.86264
115349,138,15870,123.82776000000001,-80.89676999999999
115350,233,15870,121.51175,-61.28464
115351,245,15870,144.55891,-52.383390000000006
115352,247,15870,163.57881,-36.5773
115353,248,15870,67.45902,-90.22105
115354,249,15870,131.78077,-66.37311
115355,250,15870,108.17302,-70.30912
115604,4,15900,172.10544,-38.54658
115605,5,15900,176.66281999999998,-36.86264
115606,138,15900,123.82983999999999,-80.88415
115607,233,15900,113.02086000000001,-66.10155999999999
115608,245,15900,145.27438999999998,-44.78855
115609,247,15900,161.6113,-36.90043
115610,249,15900,138.09393,-59.86241999999999
115611,250,15900,92.22010999999999,-78.90465999999999
115844,4,15930,172.10544,-38.54658
115845,5,15930,176.66281999999998,-36.86264
115846,138,15930,123.84005,-80.87598
115847,233,15930,101.69829,-71.80583
115848,245,15930,145.28618,-34.766909999999996
115849,247,15930,159.51923,-37.31329
115850,249,15930,142.6834,-51.45005
115851,250,15930,76.11964,-88.06926
116084,4,15960,172.10544,-38.54658
116085,5,15960,176.66281999999998,-36.86264
116086,138,15960,123.85529,-80.9078
116087,233,15960,87.04146999999999,-79.18568
116088,245,15960,145.14396000000002,-24.10645
116089,247,15960,157.37159,-37.744820000000004
116090,249,15960,144.84378999999998,-41.40733
116091,250,15960,59.90401,-97.59727
116289,4,15990,172.10544,-38.54658
116290,5,15990,176.66281999999998,-36.86264
116291,138,15990,123.84742,-80.90703
116292,233,15990,70.72572,-88.0346
116293,247,15990,155.19278,-38.30744
116294,249,15990,145.05993999999998,-30.25398
116495,4,16020,172.10544,-38.54658
116496,5,16020,176.66281999999998,-36.86264
116497,138,16020,123.84799,-80.89596
116498,247,16020,153.09454,-38.82245
116499,249,16020,145.05073000000002,-18.277910000000002
116500,251,16020,71.28747,-110.30346999999999
116501,252,16020,66.8274,-112.44405
116678,4,16050,172.10544,-38.54658
116679,5,16050,176.66281999999998,-36.86264
116680,138,16050,123.86543,-80.91738000000001
116681,247,16050,150.90553,-39.26817
116682,251,16050,78.28636999999999,-107.14323
116683,252,16050,72.34936,-109.91755
116882,4,16080,172.10544,-38.54658
116883,5,16080,176.66281999999998,-36.86264
116884,138,16080,123.8886,-80.8891
116885,247,16080,148.70123999999998,-39.596920000000004
116886,251,16080,85.11944,-104.01804
116887,252,16080,77.81691,-107.72493999999999
116888,253,16080,166.70556000000002,-44.53008
116889,254,16080,133.07116000000002,-28.1869
117122,4,16110,172.10544,-38.54658
117123,5,16110,176.66281999999998,-36.86264
117124,138,16110,123.85869,-80.90437
117125,247,16110,146.5078,-39.881440000000005
117126,251,16110,91.91317,-100.87386
117127,252,16110,83.05816,-105.4876
117128,253,16110,145.52047,-52.186809999999994
117129,254,16110,131.55491999999998,-40.015029999999996
117362,4,16140,172.10544,-38.54658
117363,5,16140,176.66281999999998,-36.86264
117364,138,16140,123.89528,-80.88715
117365,247,16140,144.38017,-40.4125
117366,251,16140,98.76883000000001,-97.59336
117367,252,16140,88.05058000000001,-103.36196
117368,253,16140,123.67455,-61.168459999999996
117369,254,16140,129.59922,-48.71087
117602,4,16170,172.10544,-38.54658
117603,5,16170,176.66281999999998,-36.86264
117604,138,16170,123.89946,-80.90944
117605,247,16170,142.39408,-40.93835
117606,251,16170,105.42126999999999,-94.2704
117607,252,16170,93.0559,-100.96003
117608,253,16170,101.75959,-71.324
117609,254,16170,124.8533,-56.45896
117842,4,16200,172.10544,-38.54658
117843,5,16200,176.66281999999998,-36.86264
117844,138,16200,123.90346000000001,-80.90923000000001
117845,247,16200,140.3972,-41.2544
117846,251,16200,112.04326,-90.74271999999999
117847,252,16200,97.81425,-98.37203000000001
117848,253,16200,79.48129,-82.94245
117849,254,16200,115.90931,-63.3019
118082,4,16230,172.10544,-38.54658
118083,5,16230,176.66281999999998,-36.86264
118084,138,16230,123.90115,-80.91046999999999
118085,247,16230,138.51507,-41.64062
118086,251,16230,118.76903999999999,-87.27147
118087,252,16230,102.57937,-95.73824
118088,254,16230,103.76248000000001,-70.26801999999999
118089,255,16230,131.8619,-29.01701
118322,4,16260,172.10544,-38.54658
118323,5,16260,176.66281999999998,-36.86264
118324,138,16260,123.90808,-80.91461
118325,247,16260,136.52817,-41.96005
118326,251,16260,125.52993000000001,-83.893
118327,252,16260,107.42451000000001,-93.27984000000001
118328,254,16260,89.41855,-78.21479000000001
118329,255,16260,130.69191,-39.13024
118591,4,16290,172.10544,-38.54658
118592,5,16290,176.66281999999998,-36.86264
118593,138,16290,123.90811000000001,-80.91329
118594,247,16290,134.47518,-42.38736
118595,251,16290,132.22757,-80.41861
118596,252,16290,112.19485,-90.72304
118597,254,16290,73.18656999999999,-87.24204
118598,255,16290,129.50149,-46.8766
118599,256,16290,161.93364,-45.28529
118856,4,16320,172.10544,-38.54658
118857,5,16320,176.66281999999998,-36.86264
118858,138,16320,123.92323999999999,-80.92661
118859,247,16320,132.614,-43.331579999999995
118860,252,16320,116.85672,-88.04415
118861,255,16320,128.48015,-50.960770000000004
118862,256,16320,148.50064,-50.00184
119066,4,16350,172.10544,-38.54658
119067,5,16350,176.66281999999998,-36.86264
119068,138,16350,123.91698000000001,-80.91915999999999
119069,247,16350,130.59339,-44.23628
119070,252,16350,121.62905,-85.7494
119071,255,16350,128.1484,-51.771190000000004
119072,256,16350,134.73678999999998,-55.568540000000006
119276,4,16380,172.10544,-38.54658
119277,5,16380,176.66281999999998,-36.86264
119278,138,16380,123.8903,-80.94113
119279,247,16380,128.49161,-45.02994
119280,252,16380,126.36041999999999,-83.54175
119281,255,16380,127.67133999999999,-52.820730000000005
119282,256,16380,120.88125,-61.7958
119486,4,16410,172.10544,-38.54658
119487,5,16410,176.66281999999998,-36.86264
119488,138,16410,123.87646000000001,-80.94398000000001
119489,247,16410,126.6409,-46.1677
119490,252,16410,131.10039,-81.35429
119491,255,16410,125.79823,-55.98985
119492,256,16410,107.56244,-68.05648000000001
119696,4,16440,172.10544,-38.54658
119697,5,16440,176.66281999999998,-36.86264
119698,138,16440,123.88143000000001,-80.94148
119699,247,16440,124.95353999999999,-47.65643
119700,252,16440,135.7179,-78.88289
119701,255,16440,122.05792,-60.25048
119702,256,16440,94.32297,-74.77741999999999
119917,4,16470,172.10544,-38.54658
119918,5,16470,176.66281999999998,-36.86264
119919,138,16470,123.8712,-80.95531
119920,247,16470,123.30445,-49.12979
119921,255,16470,116.42436000000001,-63.812709999999996
119922,256,16470,81.24112,-81.8503
119923,257,16470,77.58923,-100.3236
120098,4,16500,172.10544,-38.54658
120099,5,16500,176.66281999999998,-36.86264
120100,138,16500,123.89278,-80.9335
120101,247,16500,121.5837,-50.42964
120102,255,16500,107.93973999999999,-67.64854
120103,257,16500,96.97928,-89.88857
120305,4,16530,172.10544,-38.54658
120306,5,16530,176.66281999999998,-36.86264
120307,138,16530,123.88422,-80.93114
120308,247,16530,119.81473999999999,-51.56142
120309,255,16530,97.742,-72.53471
120310,257,16530,116.45253999999998,-79.76902
120311,258,16530,174.43518,-32.97658
120516,4,16560,172.10544,-38.54658
120517,5,16560,176.66281999999998,-36.86264
120518,138,16560,123.886,-80.93766
120519,247,16560,118.09746000000001,-52.7102
120520,255,16560,86.8185,-78.42313
120521,257,16560,135.70581,-70.10391
120522,258,16560,172.96136,-33.4609
120523,259,16560,176.16035,-41.9382
120756,4,16590,172.10544,-38.54658
120757,5,16590,176.66281999999998,-36.86264
120758,138,16590,123.87201999999999,-80.94533
120759,247,16590,116.43332,-53.904759999999996
120760,255,16590,74.25596999999999,-85.57538000000001
120761,257,16590,154.78229,-61.327180000000006
120762,258,16590,171.4677,-33.9556
120763,259,16590,156.64049,-48.9799
120996,4,16620,172.10544,-38.54658
120997,5,16620,176.66281999999998,-36.86264
120998,138,16620,123.87221000000001,-80.94606999999999
120999,247,16620,114.56634,-54.76514
121000,255,16620,60.77271,-93.38207
121001,257,16620,173.12558,-53.417159999999996
121002,258,16620,170.1172,-34.58096
121003,259,16620,136.91279,-56.5773
121188,4,16650,172.10544,-38.54658
121189,5,16650,176.66281999999998,-36.86264
121190,138,16650,123.86476,-80.95428000000001
121191,247,16650,112.7314,-55.67399
121192,258,16650,168.78207,-35.14561
121193,259,16650,117.10581,-64.87153
121376,4,16680,172.10544,-38.54658
121377,5,16680,176.66281999999998,-36.86264
121378,138,16680,123.87166,-80.95345
121379,247,16680,111.00729,-56.62936
121380,258,16680,167.31723,-35.51482
121381,259,16680,97.37011,-73.91623
121382,260,16680,71.22784,-103.63745
121598,4,16710,172.10544,-38.54658
121599,5,16710,176.66281999999998,-36.86264
121600,138,16710,123.86491000000001,-80.95161999999999
121601,247,16710,109.25074,-57.695930000000004
121602,258,16710,165.77135,-35.7383
121603,259,16710,78.18028000000001,-83.90173
121604,260,16710,87.18611,-94.6957
121605,261,16710,71.15198000000001,-103.78235
121838,4,16740,172.10544,-38.54658
121839,5,16740,176.66281999999998,-36.86264
121840,138,16740,123.85226000000002,-80.96098
121841,247,16740,107.50118,-58.85527
121842,258,16740,164.24773000000002,-35.74749
121843,259,16740,59.64869,-94.36215
121844,260,16740,102.98209,-86.21262
121845,261,16740,87.37775,-94.69461
122052,4,16770,172.10544,-38.54658
122053,5,16770,176.66281999999998,-36.86264
122054,138,16770,123.85233999999998,-80.95309
122055,247,16770,105.84366999999999,-59.96933000000001
122056,258,16770,162.80151,-35.63707
122057,260,16770,118.98455,-78.08821999999999
122058,261,16770,103.2467,-86.13288
122262,4,16800,172.10544,-38.54658
122263,5,16800,176.66281999999998,-36.86264
122264,138,16800,123.87652,-80.93784000000001
122265,247,16800,104.34141,-60.95871999999999
122266,258,16800,161.29593,-35.65878
122267,260,16800,134.99934,-70.29767
122268,261,16800,118.78008,-78.1282
122472,4,16830,172.10544,-38.54658
122473,5,16830,176.66281999999998,-36.86264
122474,138,16830,123.88372,-80.9371
122475,247,16830,102.96834,-61.961
122476,258,16830,159.81103000000002,-35.92752
122477,260,16830,150.96857,-63.016740000000006
122478,261,16830,134.19145,-70.60473
122681,4,16860,172.10544,-38.54658
122682,5,16860,176.66281999999998,-36.86264
122683,138,16860,123.87481000000001,-80.93985
122684,247,16860,101.51252,-62.65116
122685,258,16860,158.35112,-36.324040000000004
122686,261,16860,149.78529,-63.489959999999996
122861,4,16890,172.10544,-38.54658
122862,5,16890,176.66281999999998,-36.86264
122863,138,16890,123.88688,-80.93361
122864,247,16890,99.66801,-62.827380000000005
122865,258,16890,156.86846,-36.65036
122866,261,16890,165.52556,-56.9033
123026,4,16920,172.10544,-38.54658
123027,5,16920,176.66281999999998,-36.86264
123028,138,16920,123.8816,-80.92383000000001
123029,247,16920,97.88302,-63.30303000000001
123030,258,16920,155.27011000000002,-37.0602
123176,4,16950,172.10544,-38.54658
123177,5,16950,176.66281999999998,-36.86264
123178,138,16950,123.86922,-80.92097
123179,247,16950,96.44174,-64.10189
123180,258,16950,153.7308,-37.55802
123334,4,16980,172.10544,-38.54658
123335,5,16980,176.66281999999998,-36.86264
123336,138,16980,123.86785,-80.93924
123337,247,16980,95.32153000000001,-64.95236
123338,258,16980,152.25575,-38.06203
123339,262,16980,166.43365,-43.79919
123535,4,17010,172.10544,-38.54658
123536,5,17010,176.66281999999998,-36.86264
123537,138,17010,123.87925,-80.93982
123538,247,17010,94.56371,-65.82731
123539,258,17010,150.7773,-38.58592
123540,262,17010,152.64623999999998,-48.64738
123541,263,17010,167.35602,-43.874990000000004
123761,4,17040,172.10544,-38.54658
123762,5,17040,176.66281999999998,-36.86264
123763,138,17040,123.86631000000001,-80.95229
123764,247,17040,93.98748,-66.56888000000001
123765,258,17040,149.34975,-39.103320000000004
123766,262,17040,138.92216000000002,-54.02567
123767,263,17040,153.51031,-48.47173
123768,264,17040,167.37788999999998,-45.30806
124002,4,17070,172.10544,-38.54658
124003,5,17070,176.66281999999998,-36.86264
124004,138,17070,123.85761000000001,-80.94513
124005,247,17070,93.57776,-67.30383
124006,258,17070,147.877,-39.54953
124007,262,17070,125.21732,-59.93886
124008,263,17070,139.77188999999998,-53.75906
124009,264,17070,149.46622,-52.91904
124010,265,17070,135.09981000000002,-80.46092
124272,4,17100,172.10544,-38.54658
124273,5,17100,176.66281999999998,-36.86264
124274,138,17100,123.86278,-80.9431
124275,247,17100,93.45992,-67.88595
124276,258,17100,146.39776,-39.95381
124277,262,17100,111.45398999999999,-66.32540999999999
124278,263,17100,126.2586,-59.589240000000004
124279,264,17100,129.67283999999998,-61.83712
124280,265,17100,134.03763999999998,-79.18817
124542,4,17130,172.10544,-38.54658
124543,5,17130,176.66281999999998,-36.86264
124544,138,17130,123.88412,-80.93261
124545,247,17130,93.28105,-67.9413
124546,258,17130,144.92226000000002,-40.3009
124547,262,17130,97.51154,-73.24056999999999
124548,263,17130,112.6846,-65.79855
124549,264,17130,108.23576000000001,-71.94382
124550,265,17130,132.88626000000002,-77.81931
124812,4,17160,172.10544,-38.54658
124813,5,17160,176.66281999999998,-36.86264
124814,138,17160,123.87608,-80.93845999999999
124815,247,17160,92.95421,-67.5489
124816,258,17160,143.44632,-40.65052
124817,262,17160,83.37432,-80.62061
124818,263,17160,98.80594,-72.61028
124819,264,17160,85.81395,-83.51843000000001
124820,265,17160,131.58565,-76.3135
125082,4,17190,172.10544,-38.54658
125083,5,17190,176.66281999999998,-36.86264
125084,138,17190,123.88728,-80.93397
125085,247,17190,92.88467,-67.48241
125086,258,17190,141.91924,-41.0551
125087,262,17190,69.10925999999999,-88.5233
125088,263,17190,84.71,-80.01975
125089,264,17190,64.2555,-95.971
125090,265,17190,130.17157,-74.8297
125325,4,17220,172.10544,-38.54658
125326,5,17220,176.66281999999998,-36.86264
125327,138,17220,123.88882,-80.95347
125328,247,17220,92.9789,-67.4376
125329,258,17220,140.51178000000002,-41.61715
125330,263,17220,70.58313000000001,-87.91404
125331,265,17220,128.84916,-73.5413
125551,4,17250,172.10544,-38.54658
125552,5,17250,176.66281999999998,-36.86264
125553,138,17250,123.89871000000001,-80.95851
125554,247,17250,92.96297,-67.37383
125555,258,17250,139.05106999999998,-42.06651
125556,265,17250,127.62501999999999,-72.26469
125557,266,17250,172.06389,-42.76437
125761,4,17280,172.10544,-38.54658
125762,5,17280,176.66281999999998,-36.86264
125763,138,17280,123.8797,-80.9435
125764,247,17280,92.91332,-67.1762
125765,258,17280,137.54117,-42.46229
125766,265,17280,126.61145,-70.97385
125767,266,17280,165.34171,-43.73912
125992,4,17310,172.10544,-38.54658
125993,5,17310,176.66281999999998,-36.86264
125994,138,17310,123.88197,-80.94861
125995,247,17310,92.95725999999999,-67.04446999999999
125996,258,17310,136.02968,-42.997840000000004
125997,265,17310,125.542,-69.84002
125998,266,17310,158.998,-42.71609
125999,267,17310,170.41672,-43.005140000000004
126268,4,17340,172.10544,-38.54658
126269,5,17340,176.66281999999998,-36.86264
126270,138,17340,123.87948,-80.94457
126271,247,17340,92.94181999999999,-67.16991
126272,258,17340,134.55335,-43.64695
126273,265,17340,124.52555,-68.60594
126274,266,17340,153.63173,-39.63867
126275,267,17340,161.48012,-45.27298
126276,268,17340,169.60157,-44.3227
126277,269,17340,68.96459,-111.1654
126568,4,17370,172.10544,-38.54658
126569,5,17370,176.66281999999998,-36.86264
126570,138,17370,123.87938999999999,-80.95522
126571,247,17370,92.99448000000001,-67.22324
126572,258,17370,133.08309,-44.27503
126573,265,17370,123.84579,-67.64442
126574,266,17370,149.97201,-35.26863
126575,267,17370,151.66306,-48.05162
126576,268,17370,159.7962,-47.759370000000004
126577,269,17370,76.13809,-107.6121
126868,4,17400,172.10544,-38.54658
126869,5,17400,176.66281999999998,-36.86264
126870,138,17400,123.86936000000001,-80.94338
126871,247,17400,93.25505,-67.17971
126872,258,17400,131.53422,-44.875690000000006
126873,265,17400,123.59674,-67.27027
126874,266,17400,147.79613999999998,-29.9475
126875,267,17400,141.91449,-51.894420000000004
126876,268,17400,149.48855,-51.06547
126877,269,17400,83.32751,-104.39907
127189,4,17430,172.10544,-38.54658
127190,5,17430,176.66281999999998,-36.86264
127191,138,17430,123.8857,-80.95289
127192,247,17430,93.27944000000001,-67.2527
127193,258,17430,130.0783,-45.517540000000004
127194,265,17430,123.54795,-67.20170999999999
127195,266,17430,147.00383,-22.97723
127196,267,17430,133.5363,-55.519130000000004
127197,268,17430,140.19868,-54.12996
127198,269,17430,90.31953,-101.20084
127199,270,17430,75.42448,-101.65256
127515,4,17460,172.10544,-38.54658
127516,5,17460,176.66281999999998,-36.86264
127517,138,17460,123.88332,-80.94481
127518,247,17460,93.29335,-67.29375
127519,258,17460,128.65499,-46.25249
127520,265,17460,123.54851000000001,-67.2144
127521,267,17460,125.39295,-59.28335
127522,268,17460,133.6846,-56.64751
127523,269,17460,97.09189,-97.88596
127524,270,17460,91.08699,-92.80421
127847,4,17490,172.10544,-38.54658
127848,5,17490,176.66281999999998,-36.86264
127849,138,17490,123.87892,-80.94496
127850,247,17490,93.30646999999999,-67.31553000000001
127851,258,17490,127.188,-46.93495
127852,265,17490,123.33819,-66.69911
127853,267,17490,115.90855,-63.87634
127854,268,17490,126.52893,-59.70819
127855,269,17490,103.30408,-94.34835
127856,270,17490,106.88041000000001,-84.40032
127857,271,17490,72.67712,-98.85221999999999
127858,272,17490,131.88033000000001,-33.86272
128207,4,17520,172.10544,-38.54658
128208,5,17520,176.66281999999998,-36.86264
128209,138,17520,123.87953999999999,-80.944
128210,247,17520,93.30419,-67.3105
128211,258,17520,125.85061999999999,-47.66749
128212,265,17520,122.29142,-64.71042
128213,267,17520,104.77673,-69.37256
128214,268,17520,117.21712,-63.96456
128215,269,17520,109.41145,-90.78181
128216,270,17520,122.6133,-76.43511
128217,271,17520,87.48275,-90.4998
128218,272,17520,131.54927,-36.69084
128579,4,17550,172.10544,-38.54658
128580,5,17550,176.66281999999998,-36.86264
128581,138,17550,123.88128,-80.94516
128582,247,17550,93.30574,-67.31239000000001
128583,258,17550,124.55197,-48.49341
128584,265,17550,120.73196999999999,-62.590540000000004
128585,267,17550,91.67876,-76.12865
128586,268,17550,105.78459,-69.3625
128587,269,17550,115.38013000000001,-87.69566
128588,270,17550,138.29611,-68.91775
128589,271,17550,101.81968,-82.89525
128590,272,17550,131.21579,-39.49174
128591,273,17550,168.9538,-44.321329999999996
128969,4,17580,172.10544,-38.54658
128970,5,17580,176.66281999999998,-36.86264
128971,138,17580,123.87737,-80.94548
128972,247,17580,93.30249,-67.30631
128973,258,17580,123.24845,-49.26729
