User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
3,2307545,1.00,2.65,14.27,93.41
3,2479030,0.97,2.74,0.00,100.00
2,2427834,0.99,2.82,0.00,3.06
2,2568385,1.00,3.13,0.00,0.00
2,2608816,0.98,2.42,0.00,52.66
2,2606346,1.00,2.45,0.00,86.49
2,2207720,0.91,1.89,84.38,0.00
3,2365173,1.00,2.82,24.77,100.00
3,2296631,1.00,2.15,0.00,100.00
3,2185702,0.99,2.03,0.00,100.00
2,2619034,1.00,3.07,0.00,100.00
2,2231113,1.00,2.10,100.00,100.00
2,2109917,0.94,1.86,0.00,100.00
3,2424253,1.00,2.27,0.00,100.00
2,2129306,1.00,2.00,0.00,100.00
2,2168300,1.00,2.04,0.00,100.00
3,2201760,1.00,2.06,100.00,0.00
2,2114038,1.00,2.55,100.00,100.00
3,2340368,0.98,2.66,72.96,100.00
3,2295368,1.00,2.62,90.18,59.87
3,2216425,0.98,2.50,2.45,100.00
3,2430430,0.98,2.23,0.00,67.26
2,2330999,0.97,2.74,0.00,100.00
3,2132138,1.00,2.00,0.00,100.00
2,2457386,0.93,2.16,0.00,100.00
3,2143886,0.93,1.87,74.12,100.00
3,2177438,1.00,2.04,49.26,100.00
3,2552958,1.00,2.39,49.26,100.00
2,2130335,1.00,2.00,6.36,100.00
2,2454737,1.00,2.97,6.36,100.00
2,2406104,1.00,2.27,6.36,100.00
2,2130818,0.95,2.41,6.36,100.00
3,2441477,0.94,2.15,6.36,100.00
2,2165467,0.94,2.44,0.00,100.00
3,2257766,0.95,2.48,0.00,100.00
3,2511623,1.00,2.89,0.00,100.00
2,2317095,0.96,2.10,0.00,100.00
3,2388883,1.00,2.78,0.00,76.30
3,2199460,1.00,2.06,0.00,100.00
3,2472788,1.00,2.87,0.00,100.00
2,2610879,0.95,2.34,0.00,100.00
3,2554331,0.97,2.87,0.00,100.00
2,2151598,0.96,2.47,38.51,100.00
2,2547573,1.00,2.39,63.05,99.07
2,2475711,1.00,2.80,0.00,100.00
2,2355992,1.00,2.84,0.00,100.00
3,2378085,0.99,2.21,0.00,100.00
3,2128971,0.97,1.94,0.00,100.00
3,2300605,1.00,2.16,0.00,100.00
3,2216855,1.00,2.08,0.00,100.00
3,2534893,1.00,2.95,0.00,100.00
2,2581633,0.98,2.39,0.00,100.00
2,2236336,1.00,2.11,0.00,100.00
2,2138809,0.98,2.53,0.00,100.00
2,2383522,0.99,2.85,0.00,0.00
2,2410512,1.00,3.13,60.00,100.00
3,2547705,1.00,2.39,60.00,100.00
2,2452260,0.98,2.74,60.00,100.00
2,2233380,1.00,2.09,60.00,100.00
3,2208867,1.00,2.07,60.00,100.00
3,2474470,0.99,2.30,27.35,100.00
2,2188086,1.00,2.05,24.55,100.00
3,2279097,1.00,2.13,24.55,100.00
2,2364174,0.93,2.57,24.55,100.00
2,2400073,0.94,2.12,24.55,100.00
2,2304033,0.98,2.66,11.01,100.00
2,2338194,0.98,2.17,11.01,100.00
2,2179636,0.97,2.54,11.01,100.00
2,2360955,1.00,2.23,11.01,100.00
2,2303984,1.00,2.77,0.00,100.00
3,2206882,0.98,2.51,0.00,100.00
2,2389375,0.99,2.89,0.00,100.00
2,2155529,0.99,2.03,0.00,100.00
3,2206964,1.00,2.07,0.00,100.00
3,2391112,1.00,2.76,0.00,100.00
2,2308331,0.96,2.71,0.00,100.00
2,2479331,0.93,2.82,0.00,100.00
3,2441566,1.00,2.29,0.00,100.00
2,2584644,1.00,2.44,0.00,100.00
2,2191344,1.00,2.65,0.00,100.00
3,2479519,1.00,2.32,0.00,100.00
2,2461677,0.98,2.94,0.00,100.00
3,2495497,0.93,2.18,0.00,100.00
2,2330733,0.91,2.00,0.00,0.00
3,2521118,0.99,2.90,0.00,19.63
2,2136399,1.00,2.02,0.00,100.00
2,2111336,0.99,1.98,0.00,100.00
2,2578890,1.00,3.10,0.00,100.00
3,2406048,1.00,2.78,0.00,100.00
2,2554261,1.00,3.07,0.00,100.00
3,2353655,1.00,2.21,81.34,100.00
3,2609725,0.97,3.05,81.34,100.00
2,2351875,1.00,2.20,32.29,100.00
3,2147254,0.94,2.31,0.00,100.00
2,2586212,1.00,3.14,18.60,90.53
3,2251756,0.97,2.49,18.60,90.53
3,2459574,1.00,2.30,18.60,90.53
3,2546087,1.00,2.89,18.60,90.53
2,2346345,1.00,2.79,18.60,90.53
3,2342753,1.00,2.67,0.00,100.00
2,2445165,1.00,2.31,0.00,100.00
2,2470091,0.99,2.97,0.00,100.00
3,2524804,1.00,2.91,0.00,100.00
3,2619570,0.86,2.60,0.00,100.00
3,2599189,0.98,2.39,0.00,100.00
3,2433522,0.92,2.58,0.00,100.00
3,2144515,0.85,2.09,0.00,100.00
2,2110592,1.00,1.99,0.00,100.00
3,2501991,0.94,2.21,0.00,100.00
2,2473938,1.00,2.33,0.00,100.00
3,2306419,1.00,2.16,0.00,100.00
2,2440893,0.95,2.80,100.00,100.00
3,2241936,0.93,2.47,63.56,100.00
3,2354979,1.00,2.71,0.00,0.00
2,2402625,1.00,2.28,0.00,0.00
3,2611228,0.96,2.37,0.00,0.00
3,2244227,0.98,2.05,0.00,0.00
2,2525587,1.00,2.39,0.00,0.00
2,2175842,1.00,2.74,0.00,0.00
2,2513803,0.96,3.03,0.00,0.00
2,2518083,0.92,2.20,0.00,45.19
2,2368614,1.00,2.90,0.00,45.19
3,2249157,1.00,2.54,0.00,100.00
2,2262969,0.93,2.56,0.00,100.00
3,2114150,0.96,2.33,0.00,100.00
3,2120426,0.88,1.75,0.00,100.00
3,2483683,1.00,2.32,0.00,100.00
3,2468777,0.91,2.10,0.00,100.00
2,2259413,1.00,2.13,0.00,95.94
2,2255889,1.00,2.13,0.00,95.94
2,2201930,0.91,1.88,0.00,95.94
2,2391454,0.91,2.65,0.00,95.94
2,2140274,1.00,2.61,0.00,100.00
3,2233311,0.94,1.97,100.00,100.00
2,2369515,1.00,2.21,100.00,100.00
3,2436962,0.96,2.79,91.07,100.00
2,2401497,1.00,2.24,33.01,100.00
2,2431239,0.99,2.26,33.01,100.00
3,2451693,1.00,2.29,19.77,100.00
2,2333815,1.00,2.19,0.00,100.00
3,2139438,1.00,2.00,0.00,100.00
3,2559534,1.00,2.88,11.64,100.00
3,2544152,0.96,2.74,11.64,100.00
2,2583570,1.00,3.05,79.13,100.00
2,2445666,0.98,2.70,79.13,100.00
2,2196025,0.88,1.81,79.13,100.00
3,2440898,0.98,2.25,31.01,100.00
2,2513539,0.93,2.18,31.01,100.00
3,2563788,0.94,2.70,100.00,0.00
3,2198321,0.99,2.80,98.15,29.98
3,2386897,0.97,2.19,98.15,29.98
3,2259648,1.00,2.14,98.15,29.98
3,2354469,1.00,2.89,98.15,29.98
3,2287032,0.99,2.78,98.15,29.98
2,2242893,0.96,2.51,100.00,38.11
3,2140844,1.00,2.59,7.09,100.00
3,2208681,1.00,2.06,0.00,100.00
3,2260257,0.96,2.46,0.00,0.00
2,2384689,0.94,2.78,0.00,100.00
2,2474047,0.93,2.16,0.00,100.00
3,2243423,0.97,2.46,0.00,100.00
3,2567953,1.00,2.40,0.00,100.00
2,2578724,1.00,2.42,23.17,100.00
3,2515443,1.00,2.82,0.00,100.00
3,2522384,1.00,2.36,0.00,100.00
3,2590324,1.00,2.42,0.00,0.00
3,2388738,0.99,2.88,0.00,75.23
3,2377246,0.99,2.19,0.00,75.23
3,2568032,0.96,2.30,100.00,100.00
2,2610931,1.00,2.44,100.00,100.00
2,2466965,0.99,2.77,100.00,100.00
3,2544284,0.98,2.96,100.00,100.00
3,2320034,0.98,2.14,100.00,100.00
3,2495767,0.93,2.77,100.00,100.00
2,2484053,1.00,2.33,100.00,100.00
3,2105658,0.97,2.44,100.00,100.00
3,2278425,0.98,2.66,100.00,100.00
3,2285096,1.00,2.74,100.00,100.00
2,2415363,1.00,2.26,91.25,100.00
3,2318759,1.00,2.18,8.54,100.00
2,2570679,0.97,2.85,0.00,100.00
3,2437203,0.98,2.23,0.00,100.00
3,2290599,1.00,2.14,0.00,100.00
3,2401775,0.96,2.63,0.00,100.00
2,2536636,0.94,2.75,0.00,100.00
2,2496112,0.96,2.79,0.00,100.00
2,2103575,1.00,1.98,0.00,100.00
2,2130405,0.94,2.36,0.00,100.00
2,2411212,1.00,2.27,0.00,100.00
3,2525135,0.94,2.23,0.00,100.00
2,2275182,0.96,2.06,0.00,80.17
3,2142275,1.00,2.00,81.21,100.00
2,2533344,1.00,2.85,81.21,100.00
2,2134844,0.98,2.35,81.21,100.00
3,2377311,1.00,2.77,55.49,100.00
3,2361054,1.00,2.21,55.49,100.00
3,2414985,0.94,2.59,3.26,100.00
3,2565940,0.97,2.84,3.26,100.00
2,2549155,0.94,2.26,3.26,100.00
3,2242970,0.93,1.95,3.26,100.00
3,2606273,0.99,2.41,0.00,100.00
2,2138836,1.00,2.57,30.31,53.78
3,2397876,1.00,2.24,0.00,100.00
3,2502240,1.00,2.87,0.00,100.00
2,2580301,1.00,2.43,100.00,0.00
2,2110078,0.95,1.89,53.67,100.00
2,2416132,0.95,2.60,100.00,100.00
2,2520117,0.98,2.31,87.28,100.00
2,2158405,0.98,2.38,49.90,100.00
3,2199283,1.00,2.52,49.90,100.00
3,2112552,0.90,1.78,0.00,100.00
2,2419292,1.00,2.28,0.00,100.00
3,2171232,0.96,2.40,0.00,100.00
2,2372393,1.00,2.82,0.00,100.00
3,2612170,0.95,2.34,0.00,100.00
3,2259763,0.96,2.02,0.00,100.00
3,2222181,1.00,2.09,100.00,100.00
3,2287070,1.00,2.77,100.00,100.00
3,2493498,1.00,3.02,100.00,100.00
3,2526457,0.91,2.16,100.00,100.00
2,2262601,0.94,2.41,0.00,0.00
2,2196969,1.00,2.78,0.00,0.00
2,2225823,0.99,2.82,100.00,100.00
3,2466543,1.00,2.33,27.23,45.25
3,2620846,0.97,2.85,0.00,100.00
3,2312659,0.93,2.03,0.00,100.00
3,2259772,1.00,2.62,0.00,100.00
3,2529310,0.97,2.85,0.00,100.00
2,2178838,1.00,2.05,0.00,100.00
3,2425613,0.98,2.23,0.00,100.00
3,2592524,0.98,2.38,0.00,100.00
2,2240830,0.89,2.34,0.00,0.00
2,2251239,0.93,2.66,0.00,87.90
3,2326584,0.98,2.13,55.09,0.00
2,2243264,0.98,2.69,100.00,0.00
2,2506230,1.00,3.08,100.00,0.00
2,2162967,0.97,1.97,100.00,0.00
2,2580513,0.97,3.08,100.00,0.00
3,2587733,1.00,3.16,100.00,0.00
2,2341835,1.00,2.87,100.00,0.00
3,2185997,0.95,2.54,100.00,0.00
2,2126481,1.00,2.01,100.00,0.00
2,2329970,0.97,2.13,74.12,87.49
3,2235329,0.98,2.59,74.12,87.49
3,2235849,0.95,2.53,74.12,87.49
2,2365579,1.00,2.66,74.12,87.49
3,2248416,0.99,2.62,0.00,100.00
3,2117106,0.96,1.90,0.00,100.00
2,2459998,0.90,2.09,0.00,100.00
2,2590648,1.00,3.02,0.00,100.00
3,2307861,1.00,2.64,0.00,100.00
3,2131393,0.99,2.41,0.00,100.00
2,2153225,1.00,2.50,0.00,100.00
3,2286245,0.98,2.54,0.00,100.00
2,2333302,0.95,2.08,0.00,0.00
2,2390707,0.94,2.82,0.00,0.00
3,2196679,0.97,2.00,0.00,100.00
3,2468141,0.93,2.64,100.00,47.45
2,2279189,0.90,1.92,100.00,47.45
3,2217252,1.00,2.09,100.00,47.45
2,2508345,0.98,2.31,100.00,47.45
2,2483620,0.99,2.83,100.00,47.45
3,2606301,1.00,3.11,100.00,47.45
3,2240890,1.00,2.11,43.54,0.00
3,2198945,1.00,2.07,43.54,0.00
2,2378040,1.00,2.25,43.54,0.00
3,2205732,1.00,2.57,43.54,0.00
2,2331998,0.96,2.75,43.54,0.00
3,2154949,0.95,2.39,18.56,84.42
3,2257779,1.00,2.55,28.23,99.40
2,2312358,1.00,2.17,38.68,21.29
2,2211677,1.00,2.65,100.00,0.00
2,2537850,1.00,3.10,3.20,100.00
2,2411164,1.00,2.27,3.20,100.00
3,2115032,1.00,1.98,3.20,100.00
3,2413018,1.00,2.26,0.00,100.00
3,2416675,1.00,2.26,0.00,100.00
3,2282890,1.00,2.64,0.00,100.00
3,2200423,0.93,2.38,0.00,100.00
2,2415570,1.00,2.82,100.00,100.00
2,2467352,0.98,2.26,100.00,100.00
3,2534285,0.91,2.18,100.00,100.00
3,2196719,0.93,2.41,100.00,100.00
2,2141662,0.95,1.89,100.00,100.00
3,2174616,0.99,2.56,31.58,100.00
3,2310325,1.00,2.65,84.85,84.54
3,2269820,1.00,2.64,47.82,100.00
2,2602032,0.95,2.78,44.63,100.00
3,2237932,1.00,2.10,0.00,100.00
2,2605615,0.97,2.39,0.00,100.00
3,2576311,1.00,2.42,0.00,100.00
2,2288039,0.93,2.49,0.00,100.00
3,2365117,1.00,2.76,0.00,100.00
2,2209975,1.00,2.59,0.00,100.00
3,2605831,1.00,2.45,0.00,100.00
3,2099955,1.00,1.97,100.00,94.69
2,2595330,1.00,2.94,100.00,94.69
2,2564840,0.98,2.85,100.00,94.69
3,2607506,0.94,2.94,100.00,100.00
2,2355933,0.91,2.45,73.77,100.00
3,2217439,1.00,2.61,100.00,77.54
3,2507661,0.99,2.33,100.00,0.00
3,2216068,1.00,2.62,100.00,0.00
2,2147952,0.95,2.49,100.00,0.00
3,2229139,1.00,2.62,100.00,0.00
2,2205273,0.97,2.01,77.51,57.93
3,2319894,1.00,2.18,0.00,100.00
2,2168954,0.95,2.39,0.00,100.00
2,2602137,1.00,2.44,0.00,100.00
2,2390439,1.00,2.75,0.00,100.00
2,2184996,0.99,2.51,0.00,100.00
2,2584692,1.00,2.99,0.00,100.00
2,2474023,1.00,2.86,0.00,100.00
3,2386866,1.00,2.25,0.00,100.00
2,2344760,1.00,2.20,0.00,100.00
3,2528103,1.00,2.37,0.00,100.00
2,2579411,0.98,2.88,0.00,100.00
3,2536266,1.00,2.39,0.00,100.00
3,2578943,1.00,2.43,0.00,100.00
3,2333875,1.00,2.19,0.00,100.00
3,2190739,0.98,2.03,0.00,100.00
2,2570170,1.00,2.93,0.00,100.00
3,2466754,1.00,2.33,0.00,100.00
2,2133466,1.00,2.00,0.00,100.00
2,2334779,0.94,2.05,61.95,84.49
3,2560173,1.00,2.41,100.00,100.00
3,2375347,1.00,2.25,100.00,100.00
2,2227444,1.00,2.09,29.44,0.00
3,2339125,0.97,2.56,29.44,0.00
2,2188198,1.00,2.06,29.44,0.00
2,2288153,1.00,2.76,29.44,0.00
2,2283238,1.00,2.76,29.44,0.00
3,2200574,1.00,2.48,29.31,0.43
2,2591529,0.99,2.41,0.00,100.00
2,2577242,0.97,2.33,0.00,100.00
3,2351835,1.00,2.87,0.00,100.00
2,2278249,0.94,2.42,0.00,100.00
2,2535367,0.90,2.57,0.00,100.00
2,2338736,1.00,2.65,100.00,100.00
3,2127101,1.00,2.72,100.00,100.00
3,2458760,0.98,2.29,23.30,100.00
3,2602610,0.97,2.39,23.30,100.00
3,2354035,1.00,2.82,23.30,100.00
2,2607523,1.00,2.94,22.13,100.00
2,2440177,1.00,2.77,0.00,100.00
3,2494391,1.00,2.99,0.00,100.00
3,2333630,1.00,2.80,0.00,100.00
3,2539832,0.96,2.31,0.00,100.00
3,2616503,0.93,2.94,0.00,100.00
2,2361634,1.00,2.21,0.00,100.00
2,2597992,1.00,2.43,0.00,100.00
2,2220331,0.99,2.51,60.59,100.00
2,2313294,0.92,2.45,100.00,0.00
2,2529698,1.00,3.12,100.00,0.00
2,2407603,0.95,2.82,0.00,100.00
2,2194571,1.00,2.05,0.00,100.00
3,2218555,0.96,2.58,0.00,100.00
2,2097303,1.00,2.37,0.00,100.00
3,2101383,1.00,1.98,0.00,100.00
3,2313419,0.99,2.16,0.00,100.00
3,2579969,1.00,2.43,0.00,100.00
2,2222023,1.00,2.08,0.00,100.00
2,2383898,1.00,2.69,0.00,66.99
3,2216026,1.00,2.08,0.00,66.99
2,2324335,1.00,2.17,100.00,0.00
2,2431111,1.00,3.06,100.00,0.00
2,2121400,1.00,2.67,100.00,0.00
2,2456677,1.00,2.33,100.00,0.00
2,2541708,1.00,3.17,53.32,100.00
2,2336739,1.00,2.71,53.32,100.00
3,2446485,1.00,2.30,4.55,100.00
3,2306347,1.00,2.73,0.00,100.00
3,2188222,0.99,2.03,0.00,100.00
2,2399570,0.99,2.22,0.00,100.00
3,2358563,0.96,2.15,0.00,100.00
2,2441369,1.00,2.29,0.00,100.00
2,2618567,0.91,2.74,0.00,100.00
3,2434570,1.00,2.30,0.00,100.00
2,2373105,1.00,2.22,0.00,100.00
2,2265200,0.99,2.11,0.00,100.00
3,2216710,1.00,2.67,21.53,100.00
2,2100004,1.00,1.97,3.11,100.00
3,2381917,1.00,2.25,3.11,100.00
3,2111890,1.00,2.55,4.24,100.00
2,2111892,1.00,2.41,4.65,68.41
3,2104174,1.00,2.47,4.65,68.41
2,2276998,0.97,2.07,4.65,68.41
3,2413978,1.00,2.27,0.00,100.00
2,2202657,1.00,2.06,0.00,100.00
2,2602806,1.00,2.97,0.00,100.00
3,2502713,1.00,3.09,0.00,100.00
3,2126825,0.95,2.47,100.00,98.69
3,2566220,0.98,2.38,31.67,100.00
2,2131299,1.00,2.48,0.00,81.26
2,2256160,1.00,2.58,9.06,55.16
3,2518006,0.99,2.87,9.06,55.16
2,2242891,1.00,2.53,9.06,55.16
3,2517234,0.99,2.88,0.00,100.00
2,2392254,0.90,2.54,0.00,100.00
3,2403857,0.98,2.22,0.00,55.57
2,2225022,0.98,2.48,100.00,100.00
3,2363868,1.00,2.23,100.00,73.48
3,2235094,0.99,2.08,69.59,100.00
3,2536564,0.98,2.35,0.00,100.00
2,2179839,1.00,2.52,0.00,100.00
2,2122525,0.95,2.33,0.00,100.00
2,2116315,1.00,2.45,0.00,100.00
3,2416463,0.94,2.15,0.00,100.00
3,2167470,0.93,2.45,0.00,100.00
2,2285095,0.99,2.60,0.00,100.00
3,2395748,1.00,2.25,0.00,100.00
2,2390177,0.99,2.22,0.00,100.00
2,2412661,0.96,2.18,0.00,100.00
3,2506499,1.00,2.36,0.00,100.00
2,2473888,1.00,2.32,0.00,100.00
2,2528624,1.00,2.92,0.00,100.00
2,2244057,0.92,2.40,0.00,5.36
3,2437172,1.00,2.79,0.00,5.36
3,2357322,0.99,2.67,100.00,0.00
3,2323556,1.00,2.18,100.00,43.54
3,2509222,1.00,2.36,100.00,43.54
2,2580773,1.00,3.12,100.00,43.54
3,2492909,0.98,2.89,16.56,30.50
2,2475317,1.00,2.31,16.56,30.50
3,2572248,0.95,2.78,16.56,30.50
2,2266166,0.98,2.51,0.00,91.95
2,2613404,1.00,3.05,0.00,100.00
2,2238879,0.89,1.87,0.00,100.00
3,2155861,0.99,2.59,0.00,100.00
2,2335836,0.96,2.10,0.00,100.00
2,2441770,0.99,2.27,0.00,100.00
3,2573212,1.00,3.14,0.00,100.00
3,2349511,1.00,2.22,0.00,100.00
2,2496790,1.00,2.90,0.00,100.00
3,2574277,1.00,3.15,0.00,100.00
3,2505888,0.94,2.24,0.00,100.00
3,2523327,0.93,2.87,0.00,100.00
2,2570641,1.00,3.03,0.00,100.00
2,2223830,1.00,2.09,0.00,100.00
3,2174247,1.00,2.05,0.00,100.00
2,2137465,1.00,2.01,0.00,100.00
2,2411210,0.90,2.55,0.00,100.00
2,2432383,0.92,2.11,0.00,100.00
2,2184477,0.96,1.96,0.00,100.00
3,2167652,1.00,2.05,0.00,100.00
3,2542514,0.93,2.90,0.00,100.00
3,2101989,1.00,1.99,0.00,100.00
3,2126414,1.00,2.61,0.00,100.00
2,2353941,1.00,2.21,33.56,45.87
3,2517036,1.00,2.88,0.00,100.00
3,2581995,1.00,3.17,0.00,100.00
2,2366546,1.00,2.23,8.13,100.00
2,2384676,0.93,2.09,8.13,100.00
3,2383209,1.00,2.91,8.13,100.00
2,2394463,0.98,2.79,49.28,100.00
2,2566394,0.94,2.28,0.00,70.97
3,2357009,1.00,2.22,0.00,70.97
3,2316335,0.99,2.70,14.87,100.00
3,2213207,1.00,2.67,0.00,100.00
2,2128331,1.00,2.00,0.00,100.00
3,2392299,1.00,2.89,0.00,100.00
3,2479621,0.95,2.23,0.00,100.00
3,2473448,1.00,2.33,0.00,100.00
3,2368480,1.00,2.87,100.00,15.34
2,2372958,1.00,2.81,100.00,81.68
2,2499371,1.00,2.99,100.00,81.68
3,2373468,0.96,2.16,100.00,68.55
2,2112572,0.97,1.93,100.00,100.00
3,2370313,1.00,2.98,55.80,100.00
2,2152271,1.00,2.02,55.80,100.00
2,2184439,1.00,2.05,55.80,100.00
3,2329984,0.94,2.06,55.80,100.00
3,2525391,0.99,3.05,0.00,100.00
3,2566456,0.97,2.35,0.00,100.00
2,2370925,0.95,2.64,0.00,100.00
3,2422387,1.00,2.29,0.00,81.38
2,2549091,0.96,2.30,0.00,81.38
2,2164114,0.97,1.97,0.00,100.00
2,2509403,0.97,2.29,0.00,20.42
3,2237349,0.98,2.48,100.00,100.00
3,2367699,1.00,2.24,100.00,100.00
2,2110929,1.00,1.99,100.00,100.00
3,2124137,1.00,2.67,75.42,100.00
3,2523271,1.00,3.11,75.42,100.00
2,2186960,0.96,1.97,100.00,0.00
3,2281253,0.89,2.37,61.14,100.00
3,2280890,0.88,1.89,0.00,0.00
3,2580741,1.00,2.41,0.00,100.00
3,2108615,1.00,2.56,0.00,100.00
3,2580654,1.00,2.44,0.00,100.00
3,2573004,0.98,2.38,42.36,0.00
3,2542679,1.00,2.86,0.00,100.00
3,2486492,0.93,2.19,92.62,100.00
3,2548040,1.00,2.41,26.34,100.00
2,2112366,1.00,1.98,26.34,100.00
3,2108909,1.00,2.57,14.66,100.00
2,2484249,0.94,2.73,0.00,100.00
2,2146298,1.00,2.52,0.00,100.00
3,2153164,0.95,1.93,0.00,100.00
3,2176079,1.00,2.63,0.00,100.00
3,2389554,0.99,2.24,0.00,22.53
2,2240409,0.91,2.29,0.00,22.53
2,2619858,0.95,2.81,0.00,22.53
3,2506028,1.00,2.34,0.00,22.53
3,2105155,0.96,1.89,100.00,0.00
3,2521719,1.00,3.00,100.00,0.00
2,2325996,1.00,2.77,100.00,0.00
2,2590597,0.95,2.94,100.00,0.00
3,2287775,0.98,2.65,100.00,0.00
2,2472186,0.93,2.18,100.00,41.75
2,2341941,1.00,2.73,100.00,16.28
2,2218787,0.94,2.47,100.00,16.28
2,2614213,0.99,2.44,0.00,100.00
2,2182957,1.00,2.53,0.00,100.00
3,2289397,1.00,2.16,0.00,100.00
3,2268377,1.00,2.78,1.53,100.00
3,2225537,0.98,2.69,0.00,100.00
2,2214846,0.98,2.49,0.00,0.00
2,2335490,1.00,2.70,0.00,100.00
2,2293888,1.00,2.65,0.00,100.00
3,2503876,0.93,2.84,0.00,100.00
3,2376014,1.00,2.89,0.00,100.00
3,2135843,1.00,2.02,0.00,100.00
2,2588824,0.98,2.94,0.00,100.00
2,2368768,1.00,2.22,27.11,0.00
3,2410039,0.86,2.33,27.11,0.00
3,2388097,0.92,2.47,100.00,76.32
3,2413867,1.00,2.89,25.50,100.00
2,2123686,0.94,2.29,5.89,100.00
2,2295565,1.00,2.15,5.89,100.00
2,2257346,1.00,2.12,5.89,100.00
2,2550368,0.96,2.81,5.89,100.00
3,2321493,0.95,2.71,0.00,100.00
3,2135530,0.99,1.99,0.00,100.00
2,2576624,0.94,2.28,0.00,100.00
2,2372939,0.99,2.19,0.00,100.00
2,2189899,1.00,2.05,0.00,100.00
2,2507250,1.00,2.89,0.00,100.00
3,2327546,0.98,2.17,0.00,100.00
3,2590410,1.00,2.45,0.00,100.00
2,2500448,0.98,2.29,0.00,90.02
2,2327898,1.00,2.18,0.00,90.02
3,2546167,1.00,3.12,0.00,100.00
3,2162593,0.98,2.00,0.00,100.00
3,2593223,1.00,3.23,0.00,100.00
2,2373915,1.00,2.73,0.00,100.00
3,2343917,1.00,2.22,0.00,100.00
2,2149653,0.96,1.94,0.00,100.00
3,2560386,0.98,3.11,0.00,100.00
2,2256502,1.00,2.11,0.00,100.00
3,2310033,0.99,2.83,0.00,100.00
3,2557981,1.00,3.19,0.00,100.00
3,2478247,0.98,2.31,0.00,100.00
3,2592858,1.00,2.45,0.00,0.00
3,2194737,0.97,2.44,100.00,70.40
3,2556334,1.00,2.40,100.00,70.40
3,2099171,1.00,1.98,0.00,100.00
3,2486685,1.00,3.08,0.00,100.00
3,2361531,1.00,2.24,0.00,100.00
3,2527304,1.00,2.39,0.00,100.00
3,2097751,1.00,1.99,0.00,100.00
2,2540404,0.98,2.33,0.00,100.00
2,2261392,1.00,2.60,0.00,100.00
2,2189228,0.91,2.30,0.00,100.00
2,2597428,1.00,2.99,0.00,100.00
3,2619955,0.92,2.97,0.00,100.00
2,2401437,1.00,2.25,0.00,100.00
3,2422341,1.00,2.98,0.00,100.00
2,2430768,0.98,2.23,0.00,100.00
3,2132984,0.96,2.48,0.00,100.00
2,2339122,0.93,2.04,0.00,0.00
3,2202784,0.99,2.03,0.00,1.01
3,2107089,1.00,1.97,0.00,0.00
2,2393497,1.00,2.81,0.00,0.00
3,2394915,0.97,2.16,70.13,27.72
3,2299650,1.00,2.66,100.00,0.00
2,2364593,0.95,2.70,100.00,0.00
2,2535006,1.00,3.03,100.00,18.49
3,2558405,1.00,2.40,100.00,75.87
3,2269202,1.00,2.15,100.00,75.87
2,2530012,0.99,2.35,100.00,75.87
2,2483711,1.00,2.33,100.00,75.87
3,2137582,0.97,2.55,100.00,75.87
2,2235727,0.98,2.05,100.00,75.87
3,2597133,1.00,3.23,100.00,75.87
3,2495322,1.00,3.13,100.00,33.39
2,2285991,1.00,2.67,100.00,33.39
2,2405779,1.00,2.81,63.43,100.00
2,2121338,1.00,1.98,0.00,100.00
2,2327783,1.00,2.69,0.00,100.00
3,2335377,0.99,2.78,0.97,52.22
2,2176263,1.00,2.04,0.97,52.22
2,2412602,1.00,2.25,0.97,52.22
3,2562801,0.98,2.87,0.00,100.00
3,2116707,0.97,2.46,0.00,58.71
2,2597749,1.00,2.43,0.00,58.71
3,2518669,0.94,2.70,0.00,86.72
2,2159781,1.00,2.02,0.00,86.72
3,2482455,1.00,2.33,0.00,100.00
3,2619731,1.00,2.47,0.00,100.00
2,2409212,0.98,2.21,0.00,100.00
2,2464585,0.98,2.80,0.00,100.00
3,2126598,0.99,2.52,0.00,100.00
3,2252165,1.00,2.12,5.91,0.00
2,2410576,1.00,2.86,0.00,100.00
3,2328828,0.99,2.77,0.00,100.00
3,2163052,0.97,2.54,0.00,100.00
3,2225089,0.96,2.59,0.00,100.00
2,2222144,1.00,2.09,0.00,100.00
3,2400536,0.85,2.47,0.00,0.00
3,2572351,0.97,2.80,0.00,0.00
3,2263531,0.99,2.09,0.00,0.00
3,2307982,1.00,2.15,0.00,0.00
2,2461702,1.00,2.31,0.00,0.00
2,2265795,0.98,2.09,0.00,0.00
3,2375358,1.00,2.22,0.00,0.14
3,2104810,0.88,2.09,0.00,0.00
2,2352733,0.98,2.71,0.00,0.00
2,2169148,0.92,1.88,60.96,0.00
2,2584271,0.92,2.24,89.11,22.97
2,2378327,0.97,2.69,79.30,56.14
2,2303591,1.00,2.62,79.30,56.14
2,2269486,1.00,2.12,79.30,56.14
2,2233095,1.00,2.09,79.30,56.14
2,2204802,1.00,2.52,79.30,56.14
3,2143112,0.95,1.92,79.30,56.14
3,2335357,0.97,2.13,16.30,100.00
2,2448646,0.98,2.23,16.30,100.00
2,2441976,0.93,2.12,16.30,100.00
3,2349701,1.00,2.86,0.00,100.00
3,2353940,0.99,2.20,0.00,100.00
3,2393911,1.00,2.26,0.00,100.00
2,2235257,1.00,2.09,100.00,100.00
2,2490101,1.00,2.34,100.00,100.00
